date,Device category,Gender,Age,City,Kanal ID,Article ID,Total users,Views,categoryauto_new_rank1
20250811,mobile,male,45-54,Semarang,2-3-2004,656686,100,107,industri
20250811,mobile,male,45-54,Sorong,2-11-35,656082,100,111,
20250811,mobile,male,45-54,Sukabumi,2-3-2004,656752,100,104,berita ekonomi
20250811,mobile,male,45-54,Surabaya,2-3-2004,656603,100,103,kriminal
20250811,mobile,male,55-64,Semarang,2-3-2004,656704,100,106,energi
20250811,mobile,female,18-24,Denpasar,2-11-33,656575,99,105,perencanaan keuangan (personal)
20250811,mobile,female,25-34,Bandar Lampung,2-11-33,656575,99,109,perencanaan keuangan (personal)
20250811,mobile,female,25-34,Bandung,2-12-39,656379,99,114,
20250811,mobile,female,45-54,Bekasi,2-11-33,656692,99,107,kebugaran
20250811,mobile,female,45-54,Jakarta,2-3-2004,656955,99,113,politik nasional
20250811,mobile,female,45-54,Semarang,2-9-25,652842,99,102,politik internasional
20250811,mobile,female,55-64,Jakarta,2-12-39,657013,99,110,
20250811,mobile,male,25-34,Palembang,2-9-25,652842,99,103,politik internasional
20250811,mobile,male,25-34,Semarang,2-5-17,656583,99,108,pendidikan
20250811,mobile,male,35-44,Semarang,2-11-33,656605,99,102,kebugaran
20250811,mobile,male,35-44,Semarang,2-5-19,653222,99,103,
20250811,mobile,male,35-44,Surabaya,2-3-2008,651096,99,104,
20250811,mobile,male,45-54,Banda Aceh,2-9-25,652842,99,106,politik internasional
20250811,mobile,male,45-54,Bandung,2-5-19,656100,99,116,
20250811,mobile,male,45-54,Depok,2-5-19,653222,99,104,
20250811,mobile,male,45-54,Kendari,2-11-35,656082,99,108,
20250811,mobile,male,45-54,Makassar,2-5-19,636960,99,105,
20250811,mobile,male,45-54,Sukabumi,2-9-25,652842,99,101,politik internasional
20250811,mobile,male,45-54,Surakarta,2-3-2008,656763,99,127,
20250811,mobile,male,55-64,Bandung,2-11-33,656774,99,105,kebugaran
20250811,mobile,male,55-64,Palembang,2-3-2004,656723,99,103,infrastruktur
20250811,mobile,female,18-24,Pekanbaru,2-11-33,656575,98,105,perencanaan keuangan (personal)
20250811,mobile,female,25-34,Depok,2-11-33,656694,98,100,kesehatan
20250811,mobile,female,25-34,Kediri,2-11-35,656082,98,121,
20250811,mobile,female,35-44,Jakarta,2-3-2004,656735,98,103,bencana alam
20250811,mobile,female,35-44,Semarang,2-5-19,636960,98,99,
20250811,mobile,male,18-24,Jakarta,2-3-2004,656704,98,101,energi
20250811,mobile,male,18-24,Semarang,2-3-2004,656752,98,110,berita ekonomi
20250811,mobile,male,25-34,Jakarta,2-3-2008,656934,98,102,
20250811,mobile,male,25-34,Makassar,2-9-25,652842,98,112,politik internasional
20250811,mobile,male,25-34,Semarang,2-5-19,636960,98,104,
20250811,mobile,male,25-34,Surakarta,2-11-33,656692,98,107,kebugaran
20250811,mobile,male,35-44,Depok,2-5-17,656583,98,101,pendidikan
20250811,mobile,male,35-44,Jakarta,2-127-128,656655,98,105,berita teknologi
20250811,mobile,male,35-44,Jakarta,2-127-128,656741,98,102,investasi berisiko tinggi
20250811,mobile,male,35-44,Jakarta,2-5-17,656960,98,100,berita ekonomi
20250811,mobile,male,35-44,Jambi,2-3-2008,656264,98,103,
20250811,mobile,male,35-44,Palembang,2-3-2008,656482,98,100,
20250811,mobile,male,35-44,Semarang,2-9-25,656528,98,107,kisah inspiratif
20250811,mobile,male,35-44,Surabaya,2-12-37,656639,98,104,bencana alam
20250811,mobile,male,35-44,Surakarta,2-11-33,656575,98,98,perencanaan keuangan (personal)
20250811,mobile,male,45-54,Balikpapan,2-3-2004,656752,98,104,berita ekonomi
20250811,mobile,male,45-54,Bekasi Regency,2-3-2004,656752,98,99,berita ekonomi
20250811,mobile,male,45-54,Jakarta,2-3-2008,653081,98,106,
20250811,mobile,male,45-54,Malang,2-11-33,656774,98,100,kebugaran
20250811,mobile,male,45-54,Pontianak,2-11-33,656692,98,118,kebugaran
20250811,mobile,male,45-54,Semarang,2-12-39,636203,98,101,
20250811,mobile,male,45-54,Semarang,2-3-2008,651686,98,100,
20250811,mobile,male,45-54,Semarang,2-3-2008,656663,98,103,
20250811,mobile,male,45-54,South Tangerang,2-11-33,656694,98,102,kesehatan
20250811,mobile,male,45-54,Surabaya,2-3-2008,655009,98,105,
20250811,mobile,male,45-54,Surakarta,2-3-2008,655848,98,110,
20250811,mobile,male,45-54,Teluk Ambon,2-11-35,656082,98,112,
20250811,mobile,female,25-34,Bandung,2-5-19,636960,97,100,
20250811,mobile,female,25-34,Pekanbaru,2-11-33,656692,97,118,kebugaran
20250811,mobile,female,35-44,Bandung,2-11-35,638254,97,109,
20250811,mobile,female,35-44,Jakarta,2-127-128,656777,97,104,investasi berisiko rendah
20250811,mobile,female,35-44,Semarang,2-12-39,656379,97,110,
20250811,mobile,female,45-54,Bandung,2-3-2004,656685,97,105,bencana alam
20250811,mobile,female,45-54,Jakarta,2-11-33,656914,97,104,kebugaran
20250811,mobile,female,45-54,Jakarta,2-11-35,655324,97,113,
20250811,mobile,female,45-54,Yogyakarta,2-11-35,638254,97,108,
20250811,mobile,male,25-34,Balikpapan,2-11-35,656082,97,108,
20250811,mobile,male,25-34,Surabaya,2-11-33,656774,97,104,kebugaran
20250811,mobile,male,35-44,Jakarta,2-3-2008,652997,97,106,
20250811,mobile,male,35-44,Palembang,2-3-2004,656704,97,100,energi
20250811,mobile,male,45-54,Surabaya,2-3-2008,652829,97,98,
20250811,mobile,male,45-54,Surakarta,2-3-2004,656746,97,99,politik internasional
20250811,mobile,male,55-64,Palembang,2-9-25,652842,97,105,politik internasional
20250811,mobile,female,18-24,Jakarta,2-5-19,652239,96,102,
20250811,mobile,female,25-34,Bandung,2-3-2004,656752,96,101,berita ekonomi
20250811,mobile,female,25-34,Depok,2-12-39,656379,96,106,
20250811,mobile,female,25-34,Jakarta,2-12-37,656854,96,103,bencana alam
20250811,mobile,female,25-34,Jakarta,2-5-19,656295,96,106,
20250811,mobile,female,25-34,Surakarta,2-3-2004,656685,96,99,bencana alam
20250811,mobile,female,45-54,Surabaya,2-11-33,656841,96,97,kesehatan
20250811,mobile,male,18-24,Jakarta,2-3-2008,653684,96,102,
20250811,mobile,male,35-44,Jakarta,2-127-128,656777,96,102,investasi berisiko rendah
20250811,mobile,male,35-44,Pekanbaru,2-11-33,656694,96,98,kesehatan
20250811,mobile,male,35-44,Semarang,2-5-17,656622,96,101,investasi berisiko tinggi
20250811,mobile,male,35-44,Surakarta,2-12-39,656379,96,108,
20250811,mobile,male,45-54,Bandar Lampung,2-3-2004,656723,96,100,infrastruktur
20250811,mobile,male,45-54,Batam,2-3-2004,656752,96,99,berita ekonomi
20250811,mobile,male,45-54,Surabaya,2-12-37,656854,96,100,bencana alam
20250811,mobile,male,55-64,Bandung,2-11-35,638254,96,106,
20250811,mobile,male,55-64,Jakarta,1-1-00,,96,342,
20250811,mobile,male,55-64,Jakarta,2-3-2008,651686,96,108,
20250811,mobile,male,55-64,Semarang,2-12-37,656607,96,102,bencana alam
20250811,mobile,male,55-64,Tangerang,2-9-25,652842,96,99,politik internasional
20250811,mobile,female,25-34,Jakarta,2-3-2008,655009,95,98,
20250811,mobile,female,35-44,Padang,2-11-35,656082,95,115,
20250811,mobile,female,45-54,Banda Aceh,2-11-35,656082,95,109,
20250811,mobile,female,45-54,Jakarta,2-12-37,656590,95,99,dunia karir
20250811,mobile,male,25-34,Bandung,2-5-19,653222,95,100,
20250811,mobile,male,35-44,Depok,2-5-19,636960,95,99,
20250811,mobile,male,35-44,Jakarta,2-12-37,656419,95,103,smartphone
20250811,mobile,male,35-44,Semarang,2-3-2004,656601,95,105,haji dan umrah
20250811,mobile,male,45-54,Bekasi,(not set),(not set),95,134,
20250811,mobile,male,45-54,Jakarta,2-3-2008,656797,95,99,
20250811,mobile,male,45-54,Jakarta,2-5-19,656823,95,98,
20250811,mobile,male,45-54,Jambi,2-3-2004,656752,95,102,berita ekonomi
20250811,mobile,male,45-54,Malang,2-11-33,656575,95,100,perencanaan keuangan (personal)
20250811,mobile,male,45-54,Malang,2-11-35,638254,95,97,
20250811,mobile,male,45-54,Semarang,2-5-17,656742,95,100,cyber security
20250811,mobile,male,45-54,Surakarta,2-12-37,656639,95,100,bencana alam
20250811,mobile,male,55-64,Jakarta,,,95,214,
20250811,mobile,male,55-64,Jakarta,2-12-37,656854,95,102,bencana alam
20250811,mobile,male,55-64,Jakarta,2-5-17,656938,95,106,bisnis dan wirausaha
20250811,mobile,male,55-64,Surabaya,2-11-33,656605,95,98,kebugaran
20250811,mobile,female,18-24,Jakarta,2-5-19,653222,94,100,
20250811,mobile,female,25-34,Surabaya,2-12-37,656607,94,101,bencana alam
20250811,mobile,female,45-54,Bandung,2-3-2004,656724,94,101,infrastruktur
20250811,mobile,female,45-54,Jakarta,2-12-37,656458,94,113,cyber security
20250811,mobile,female,45-54,Jakarta,2-12-39,651903,94,99,
20250811,mobile,male,18-24,Surabaya,2-12-39,656379,94,103,
20250811,mobile,male,25-34,Jakarta,2-12-37,656720,94,99,cyber security
20250811,mobile,male,25-34,Tangerang,2-3-2004,656752,94,99,berita ekonomi
20250811,mobile,male,35-44,Jakarta,2-5-17,656592,94,95,ekonomi global
20250811,mobile,male,35-44,Jakarta,2-9-25,654847,94,98,kriminal
20250811,mobile,male,35-44,Medan,2-5-19,653222,94,101,
20250811,mobile,male,35-44,Palembang,2-11-33,656575,94,103,perencanaan keuangan (personal)
20250811,mobile,male,35-44,Pekanbaru,2-3-2008,651686,94,101,
20250811,mobile,male,45-54,Bandung,2-3-2008,656663,94,103,
20250811,mobile,male,45-54,Bandung,2-5-19,641736,94,100,
20250811,mobile,male,45-54,Denpasar,2-11-33,656605,94,104,kebugaran
20250811,mobile,male,45-54,Depok,2-3-2004,656735,94,108,bencana alam
20250811,mobile,male,45-54,Jakarta,2-11-33,655971,94,112,berita kuliner
20250811,mobile,male,45-54,Jakarta,2-3-2008,656793,94,109,
20250811,mobile,male,45-54,Jakarta,2-3-2008,657010,94,98,
20250811,mobile,male,45-54,Palembang,2-3-2004,656746,94,99,politik internasional
20250811,mobile,male,45-54,Palembang,2-3-2008,651096,94,100,
20250811,mobile,male,45-54,Semarang,2-13-14,656745,94,101,politik nasional
20250811,mobile,male,45-54,Semarang,2-3-2004,656770,94,100,berita travel
20250811,mobile,male,45-54,Semarang,2-3-2008,649073,94,97,
20250811,mobile,male,45-54,Surabaya,2-3-2008,652119,94,95,
20250811,mobile,male,45-54,Surabaya,2-3-2008,656399,94,100,
20250811,mobile,male,55-64,Pontianak,2-11-35,656082,94,107,
20250811,mobile,male,55-64,Surabaya,2-12-39,657013,94,105,
20250811,mobile,female,18-24,Jakarta,2-5-17,656622,93,103,investasi berisiko tinggi
20250811,mobile,female,18-24,Yogyakarta,2-11-35,656082,93,103,
20250811,mobile,female,25-34,Depok,2-11-33,656774,93,101,kebugaran
20250811,mobile,female,25-34,Depok,2-3-2004,656752,93,100,berita ekonomi
20250811,mobile,female,25-34,Jakarta,2-12-37,656720,93,99,cyber security
20250811,mobile,female,35-44,Jakarta,2-3-2004,656601,93,104,haji dan umrah
20250811,mobile,female,35-44,Jakarta,2-5-17,656592,93,98,ekonomi global
20250811,mobile,female,55-64,Jakarta,2-3-2008,656387,93,100,
20250811,mobile,male,18-24,Jakarta,2-3-2008,656482,93,93,
20250811,mobile,male,25-34,Bandung,2-5-19,636960,93,99,
20250811,mobile,male,25-34,Surabaya,2-11-35,638254,93,99,
20250811,mobile,male,35-44,Denpasar,2-11-33,656694,93,95,kesehatan
20250811,mobile,male,35-44,Palembang,2-11-33,656692,93,106,kebugaran
20250811,mobile,male,35-44,Surakarta,2-11-33,656694,93,92,kesehatan
20250811,mobile,male,45-54,Bandar Lampung,2-3-2004,656704,93,93,energi
20250811,mobile,male,45-54,Jakarta,2-12-37,656555,93,96,korporasi
20250811,mobile,male,45-54,Kediri,2-9-25,656528,93,107,kisah inspiratif
20250811,mobile,male,45-54,Klaten,2-3-2004,656685,93,97,bencana alam
20250811,mobile,male,45-54,Malang,2-3-2004,656601,93,100,haji dan umrah
20250811,mobile,male,45-54,Padang,2-11-33,656692,93,98,kebugaran
20250811,mobile,male,45-54,Palembang,2-12-39,656379,93,104,
20250811,mobile,male,45-54,Palembang,2-12-39,657013,93,104,
20250811,mobile,male,45-54,Pekanbaru,2-11-33,656774,93,109,kebugaran
20250811,mobile,male,45-54,Semarang,2-3-2004,656705,93,100,politik internasional
20250811,mobile,male,45-54,South Tangerang,2-3-2004,656752,93,98,berita ekonomi
20250811,mobile,male,45-54,Surabaya,,,93,308,
20250811,mobile,male,45-54,Surabaya,2-127-128,654874,93,94,pertumbuhan ekonomi
20250811,mobile,male,55-64,Bandung,2-3-2004,656704,93,97,energi
20250811,mobile,male,55-64,Bandung,2-3-2008,656482,93,97,
20250811,mobile,male,55-64,Semarang,2-3-2008,656482,93,99,
20250811,mobile,female,25-34,Jakarta,2-127-128,656738,92,103,investasi berisiko rendah
20250811,mobile,female,25-34,Jakarta,2-5-17,656606,92,100,ekonomi digital
20250811,mobile,female,25-34,Surakarta,2-12-39,656379,92,103,
20250811,mobile,female,35-44,Bandung,2-5-17,656583,92,96,pendidikan
20250811,mobile,female,45-54,Bandung,2-12-39,657013,92,110,
20250811,mobile,female,45-54,Makassar,2-11-33,656575,92,98,perencanaan keuangan (personal)
20250811,mobile,female,45-54,Malang,2-11-33,656694,92,96,kesehatan
20250811,mobile,female,45-54,Semarang,(not set),(not set),92,108,
20250811,mobile,male,25-34,Bandung,2-5-17,656622,92,98,investasi berisiko tinggi
20250811,mobile,male,35-44,Bandung,2-12-39,657013,92,102,
20250811,mobile,male,35-44,Bandung,2-5-19,653222,92,94,
20250811,mobile,male,35-44,Depok,(not set),(not set),92,108,
20250811,mobile,male,35-44,Medan,2-5-17,656664,92,96,lingkungan
20250811,mobile,male,35-44,Tangerang,2-11-33,656692,92,104,kebugaran
20250811,mobile,male,45-54,Bandung,2-12-39,636203,92,96,
20250811,mobile,male,45-54,Denpasar,2-3-2004,656685,92,99,bencana alam
20250811,mobile,male,45-54,Jakarta,2-3-2004,656965,92,100,politik nasional
20250811,mobile,male,45-54,Jambi,2-9-25,652842,92,95,politik internasional
20250811,mobile,male,45-54,Pekanbaru,2-12-39,656379,92,100,
20250811,mobile,male,45-54,Pontianak,2-11-33,656694,92,100,kesehatan
20250811,mobile,male,45-54,Surakarta,2-3-2008,656387,92,96,
20250811,mobile,male,55-64,Surakarta,2-11-33,656694,92,95,kesehatan
20250811,mobile,female,25-34,Surabaya,2-12-39,657013,91,95,
20250811,mobile,female,25-34,Surabaya,2-3-2008,653558,91,99,
20250811,mobile,female,45-54,Jambi,2-11-35,656082,91,107,
20250811,mobile,male,25-34,Bandung,(not set),(not set),91,269,
20250811,mobile,male,25-34,Jambi,2-11-35,656082,91,106,
20250811,mobile,male,25-34,Pekanbaru,2-9-25,652842,91,96,politik internasional
20250811,mobile,male,35-44,Depok,2-11-33,656774,91,97,kebugaran
20250811,mobile,male,35-44,Jakarta,2-3-2008,656799,91,94,
20250811,mobile,male,35-44,Semarang,2-3-2008,655848,91,101,
20250811,mobile,male,45-54,Depok,2-9-25,656528,91,101,kisah inspiratif
20250811,mobile,male,45-54,Makassar,2-12-39,635292,91,95,
20250811,mobile,male,45-54,Surabaya,2-3-2004,656681,91,94,mobil listrik
20250811,mobile,male,45-54,Surabaya,2-3-2008,653593,91,93,
20250811,mobile,male,45-54,Tangerang,2-12-39,657013,91,101,
20250811,mobile,male,55-64,Cirebon,2-11-35,656082,91,98,
20250811,mobile,male,55-64,Jakarta,2-12-37,656581,91,99,cyber security
20250811,mobile,male,55-64,Jakarta,2-3-2004,656896,91,105,bencana alam
20250811,mobile,male,55-64,South Tangerang,2-11-35,656082,91,118,
20250811,mobile,male,55-64,Surabaya,2-3-2008,656763,91,108,
20250811,mobile,female,25-34,Semarang,2-9-25,656528,90,95,kisah inspiratif
20250811,mobile,female,35-44,Jakarta,2-11-33,656611,90,92,perencanaan keuangan (personal)
20250811,mobile,female,35-44,Jakarta,2-5-19,651195,90,95,
20250811,mobile,female,35-44,Semarang,2-11-33,656605,90,103,kebugaran
20250811,mobile,female,35-44,Surabaya,2-12-37,656541,90,95,cyber security
20250811,mobile,female,45-54,Depok,2-11-33,656605,90,103,kebugaran
20250811,mobile,female,45-54,Medan,2-11-33,656694,90,95,kesehatan
20250811,mobile,male,18-24,Jakarta,2-5-19,652239,90,97,
20250811,mobile,male,25-34,Jakarta,2-3-2004,656681,90,94,mobil listrik
20250811,mobile,male,25-34,Jakarta,2-3-2004,656715,90,99,politik nasional
20250811,mobile,male,25-34,Jakarta,2-5-17,656773,90,96,artificial intelligence
20250811,mobile,male,35-44,Bandung,2-5-17,656689,90,91,industri
20250811,mobile,male,35-44,Jakarta,2-12-39,648280,90,100,
20250811,mobile,male,35-44,Jakarta,2-3-2008,656800,90,93,
20250811,mobile,male,35-44,Medan,(not set),(not set),90,114,
20250811,mobile,male,35-44,Pekanbaru,2-11-33,656692,90,97,kebugaran
20250811,mobile,male,45-54,Bandar Lampung,2-3-2008,656482,90,91,
20250811,mobile,male,45-54,Bandung,2-3-2008,656934,90,97,
20250811,mobile,male,45-54,Denpasar,2-3-2008,656763,90,123,
20250811,mobile,male,45-54,Kupang,2-11-35,656082,90,104,
20250811,mobile,male,45-54,Medan,2-5-19,656100,90,101,
20250811,mobile,male,45-54,Sidoarjo,2-3-2004,656752,90,95,berita ekonomi
20250811,mobile,male,45-54,Surabaya,2-3-2008,656842,90,106,
20250811,mobile,male,45-54,Surakarta,2-11-33,656841,90,92,kesehatan
20250811,mobile,male,55-64,Banjarmasin,2-11-35,656082,90,110,
20250811,mobile,female,18-24,Bandar Lampung,2-11-35,656082,89,110,
20250811,mobile,female,18-24,Palembang,2-11-33,656575,89,91,perencanaan keuangan (personal)
20250811,mobile,female,25-34,Jakarta,2-3-2008,656399,89,98,
20250811,mobile,female,25-34,Sidoarjo,2-11-35,656082,89,99,
20250811,mobile,female,45-54,Surabaya,2-12-37,656639,89,94,bencana alam
20250811,mobile,female,45-54,Yogyakarta,2-11-33,656694,89,91,kesehatan
20250811,mobile,male,18-24,Jakarta,2-3-2004,653696,89,99,lalu lintas dan transportasi
20250811,mobile,male,25-34,Surabaya,2-11-33,656605,89,93,kebugaran
20250811,mobile,male,25-34,Surakarta,2-3-2004,656685,89,96,bencana alam
20250811,mobile,male,45-54,Bekasi,2-3-2004,656687,89,90,properti
20250811,mobile,male,45-54,Jakarta,2-5-19,656990,89,97,
20250811,mobile,male,45-54,Palembang,2-11-33,656774,89,97,kebugaran
20250811,mobile,male,45-54,Semarang,2-3-2008,653102,89,94,
20250811,mobile,male,45-54,Surabaya,2-5-17,656739,89,103,investasi berisiko tinggi
20250811,mobile,male,45-54,Surakarta,2-3-2008,651096,89,94,
20250811,mobile,male,45-54,Yogyakarta,2-11-33,656575,89,94,perencanaan keuangan (personal)
20250811,mobile,female,18-24,Surabaya,2-9-25,656528,88,95,kisah inspiratif
20250811,mobile,female,25-34,Depok,2-11-35,638254,88,103,
20250811,mobile,female,35-44,Depok,2-11-33,656774,88,96,kebugaran
20250811,mobile,female,45-54,Bekasi,2-11-33,656694,88,96,kesehatan
20250811,mobile,male,25-34,Batam,2-11-33,656694,88,90,kesehatan
20250811,mobile,male,25-34,Surabaya,2-12-37,656541,88,96,cyber security
